INFO 2024-01-30 19:30:41,938 Watching for file changes with StatReloader
WARNING 2024-01-31 13:56:15,325 "GET /favicon.ico HTTP/1.1" 404 6202
INFO 2024-01-31 13:56:17,042 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 304 0
INFO 2024-01-31 13:56:49,323 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:56:49,461 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-01-31 13:56:49,464 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-01-31 13:56:49,469 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:56:49,475 "GET /static/plugins/Datatables/datatables.min.css HTTP/1.1" 200 25807
INFO 2024-01-31 13:56:49,485 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-01-31 13:56:49,496 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-01-31 13:56:49,496 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-01-31 13:56:49,498 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-01-31 13:56:49,506 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-01-31 13:56:49,510 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-01-31 13:56:49,513 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-01-31 13:56:49,517 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-01-31 13:56:49,536 "GET /static/plugins/Datatables/datatables.min.js HTTP/1.1" 200 2042927
INFO 2024-01-31 13:56:49,718 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-01-31 13:56:49,720 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
WARNING 2024-01-31 13:56:50,251 Not Found: /favicon.ico
